"","Lineage1","Lineage2","Lineage3","Lineage4","Lineage5","Lineage6","Lineage7","Lineage8","Lineage9","Lineage10","Lineage11","Lineage12","Fam","Taxogroup","Taxo1","Last","SizeMin","SizeMax","Cover","Shape","Spicule","Symmetry","Polarity","Colony","Motility","Chloroplast","Plast_Origin","Ingestion","Behaviour","Mutualistic_Host","Symbiontic","Symbiont_Location","Host_Specialisation","Symbiont_Specialisation","Prey_Specialisation","Mucilage","Chemical_Signal","Nutrient_Afinity","Oxygen_Tolerance","Salinity","Temperature","Depth","Toxygenity","Benthic_Phase","Longevity","Cyst_Spore","Ploidy","Genome_Size"
"1065","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Ebriida","Ebria_lineage","Ebria","Ebria_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Ebriida","Ebria","18","40","Siliceous","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,"Diatoms_and_dinoflagellates",NA,NA,NA,NA,"coastal_and_estuaries_mouth",NA,NA,NA,NA,NA,"0",NA,NA
"1066","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Ebriida","Ebria_lineage","Ebria","Ebria_tripartita",NA,NA,NA,"Rhizaria","Thecofilosea","Ebriida","Ebria","24","34","Siliceous","Elongated","0","Bilateral","Heteropolar","None","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,"Diatoms_and_dinoflagellates",NA,NA,NA,NA,"coastal_and_estuaries_mouth",NA,NA,NA,NA,NA,"0",NA,NA
"1067","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Ebriida","Ebriida_U1","Ebriida_U1_X1","Ebriida_U1_X1_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Ebriida","Ebriida",NA,NA,NA,"Elongated","0","Bilateral","Heteropolar",NA,"Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,"Diatoms_and_dinoflagellates",NA,NA,NA,NA,"coastal_and_estuaries_mouth",NA,NA,NA,NA,NA,NA,NA,NA
"1068","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Ebriida","Ebriida_X","Ebriida_X_sp.",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Ebriida","Ebriida",NA,NA,NA,"Elongated","0","Bilateral","Heteropolar",NA,"Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,"Diatoms_and_dinoflagellates",NA,NA,NA,NA,"coastal_and_estuaries_mouth",NA,NA,NA,NA,NA,NA,NA,NA
"1069","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Ebriida","Tagiri1_lineage","Tagiri1_lineage_X","Tagiri1_lineage_X_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Ebriida","Ebriida",NA,NA,NA,"Elongated","0","Bilateral","Heteropolar",NA,"Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,"Diatoms_and_dinoflagellates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida",NA,NA,NA,NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Matazida","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1071","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Mataza_lineage","Mataza",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Mataza","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1072","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Mataza_lineage","Mataza-lineage_X","Mataza-lineage_X_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Mataza","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1073","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Mataza_lineage","Mataza","Mataza_hastifera",NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Mataza","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1074","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Mataza_lineage","Mataza","Mataza_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Mataza","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1075","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Matazida_U1","Matazida_U1_X","Matazida_U1_X_sp.",NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Matazida","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1076","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Matazida","Matazida_X","Matazida_X_sp.",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Matazida","Matazida","3","5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"1077","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Tectofilosida","Tectofilosida_X","Tectofilosida_X_sp.",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Thecofilosea","Tectofilosida",NA,NA,"Organic",NA,"0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Thecofilosea_U1","Novel-Clade-4_X","Novel-Clade-4_X_sp.",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Thecofilosea","Thecofilosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Thecofilosea_U2","Thecofilosea_U2_X1","Thecofilosea_U2_X1_sp.",NA,NA,NA,NA,"Rhizaria","Thecofilosea","Thecofilosea","Thecofilosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","Eukaryota","Harosa","Rhizaria","Filosa","Thecofilosea","Thecofilosea_X","Thecofilosea_X_sp.",NA,NA,NA,NA,NA,"Rhizaria","Thecofilosea","Thecofilosea","Thecofilosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","None","Phagotrophic","Active_Ambush_Feeder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida",NA,NA,NA,NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventricleftida","23","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1082","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventricleftida_U1","Ventricleftida_U1_X","Ventricleftida_U1_X_sp.",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventricleftida","23","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1083","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventricleftida_U2","Ventricleftida_U2_X","Ventricleftida_U2_X_sp.",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventricleftida","23","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1084","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventricleftida_U3","Ventricleftida_U3_X","Ventricleftida_U3_X_sp.",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventricleftida","23","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1085","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventricleftida_X","Ventricleftida_X_sp.",NA,NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventricleftida","23","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1086","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventrifissuridae","Ventrifissura",NA,NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventrifissura","40","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1087","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventrifissuridae","Ventrifissura","Ventrifissura_artocarpoidea",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventrifissura","43","45","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1088","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventrifissuridae","Ventrifissura","Ventrifissura_foliiformis",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventrifissura","40","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1089","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Ventrifissuridae","Ventrifissura","Ventrifissura_sp.",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Ventrifissura","40","47","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1090","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Verrucomonadidae","Verrucomonas","Verrucomonas_bifida",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Verrucomonas","30","34","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1091","Eukaryota","Harosa","Rhizaria","Filosa","Ventricleftida","Verrucomonadidae","Verrucomonas","Verrucomonas_sp.",NA,NA,NA,NA,"Rhizaria","Ventricleftida","Ventricleftida","Verrucomonas","23","37","Organic","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,"Yes",NA,"0",NA,NA
"1092","Eukaryota","Harosa","Rhizaria","NC_clade",NA,NA,NA,NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","Eukaryota","Harosa","Rhizaria","NC_clade","NClade_10","NC10_type1","NC10_type1_X","NC10_type1_X_sp.",NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","Eukaryota","Harosa","Rhizaria","NC_clade","NClade_12","NClade_12A","NClade_12A_X","NClade_12A_X_sp.",NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","NClade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","Eukaryota","Harosa","Rhizaria","NC_clade","NClade_12","NClade_12B","NClade_12B_X","NClade_12B_X_sp.",NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","NClade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","Eukaryota","Harosa","Rhizaria","NC_clade","Tremulida",NA,NA,NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","Tremulida","12","14.5","Naked","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"soil",NA,NA,NA,NA,NA,"0",NA,NA
"1097","Eukaryota","Harosa","Rhizaria","NC_clade","Tremulida","Tremula",NA,NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","Tremula","12","14.5","Naked","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"soil",NA,NA,NA,NA,NA,"0",NA,NA
"1098","Eukaryota","Harosa","Rhizaria","NC_clade","Tremulida","Tremula","Tremula_sp.",NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","Tremula","12","14.5","Naked","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"soil",NA,NA,NA,NA,NA,"0",NA,NA
"1099","Eukaryota","Harosa","Rhizaria","NC_clade","Tremulida","Tremulida_X1","Tremulida_X1_sp.",NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","Tremulida","12","14.5","Naked","Elongated","0","Bilateral","Heteropolar","None","Gliding","0","None","Phagotrophic","Active_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"soil",NA,NA,NA,NA,NA,"0",NA,NA
"1100","Eukaryota","Harosa","Rhizaria","Retaria",NA,NA,NA,NA,NA,NA,NA,NA,"Rhizaria","Undetermined_Rhizaria","Undetermined_Rhizaria","Retaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea",NA,NA,NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Acantharea","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1102","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Ac_group_I","Ac_group_I_X","Ac_group_I_X_sp.",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Ac","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1103","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Ac_group_II","Ac_group_II_X","Ac_group_II_X_sp.",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Ac","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1104","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Ac_group_VI","Ac_group_VI_X","Ac_group_VI_X_sp.",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Ac","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1105","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Acantharea_X",NA,NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Acantharea","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1106","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Acantharea_X","Acantharea_X_sp.",NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Acantharea","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1107","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Acantharea_X","Acanthocolla","Acanthocolla_solidissima",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Acanthocolla","62","62","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1108","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Acantharea_X","Trizona","Trizona_brandti",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Trizona","130","130","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1109","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy",NA,NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Arthra","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1110","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_E4","Hexalaspidae_E4","Hexaconus_E4","Hexaconus_serratus_E4",NA,NA,"Rhizaria","Acantharea","Acantharea","Hexaconus","100","150","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1111","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F1","Lithopteridae_F1","Lithoptera","Lithoptera_sp.",NA,NA,"Rhizaria","Acantharea","Acantharea","Lithoptera","120","320","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1112","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F2",NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Arthra","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1113","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F2","Arthracanthida_F2","Acanthometron","Acanthometron_sp.",NA,NA,"Rhizaria","Acantharea","Acantharea","Acanthometron","280","280","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,"36",NA,NA,NA,"0","Haplodiplont",NA
"1114","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F2","Arthracanthida_F2","Acanthostaurus","Acanthostaurus_nordgaardi",NA,NA,"Rhizaria","Acantharea","Acantharea","Acanthostaurus","65","2000","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1115","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F3","Acanthometridae_F3","Phyllostaurus","Phyllostaurus_siculus",NA,NA,"Rhizaria","Acantharea","Acantharea","Phyllostaurus","300","400","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1116","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_F3","Stauracanthidae_F3","Phyllostaurus","Phyllostaurus_quadrangulus",NA,NA,"Rhizaria","Acantharea","Acantharea","Phyllostaurus","180","360","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Haptophyta",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1117","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Arthra_Symphy","Arthra_Symphy_X","Arthra_Symphy_X_sp.",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Arthra","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1118","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Chaunacanthida_C",NA,NA,NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Chaunacanthida","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1119","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Chaunacanthida_C","Chaunacanthida_X","Chaunacanthida_X_sp.",NA,NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Chaunacanthida","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1120","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Chaunacanthida_C","Conaconidae_C1","Symphyacanthida","Symphyacanthida_sp.",NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Symphyacanthida","30","300","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"1121","Eukaryota","Harosa","Rhizaria","Retaria","Acantharea","Chaunacanthida_C","Conaconidae_C3","Acanthocyrta","Acanthocyrta_haeckeli",NA,NA,NA,"Rhizaria","Acantharea","Acantharea","Acanthocyrta","180","240","StrontiumSulphate","Amoeboid","1","Radial","Isopolar","None","Floater","1","Endosymbiotic","Phagotrophic","Active_Ambush_Feeder","Obligatory_Photosymbiosis","No","Endo","Algal",NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
